 P.CHAVE  MODIFICACOES E INDICES
 XXXXXXXX XXXXXXXXXXXXXXXXXXXXX
 TURBMINT  9 2022  390.00
 TURBMINT 10 2022  390.00
 TURBMINT 11 2022  390.00
 TURBMINT 12 2022  390.00
 TURBMINT  1 2023  390.00
 TURBMINT  2 2023  390.00
 TURBMINT  3 2023  390.00
 TURBMINT  4 2023  390.00
 TURBMINT  5 2023  390.00
 TURBMINT  6 2023  390.00
 TURBMINT  7 2023  390.00
 TURBMINT  8 2023  390.00
 TURBMINT  9 2023  390.00
 TURBMINT 10 2023  390.00
 TURBMINT 11 2023  390.00
 TURBMINT 12 2023  390.00
 TURBMINT  1 2024  390.00
 TURBMINT  2 2024  390.00
 TURBMINT  3 2024  390.00
 TURBMINT  4 2024  390.00
 TURBMINT  5 2024  390.00
 TURBMINT  6 2024  390.00
 TURBMINT  7 2024  390.00
 TURBMINT  8 2024  390.00
 TURBMINT  9 2024  390.00
 TURBMINT 10 2024  390.00
 TURBMINT 11 2024  390.00
 TURBMINT 12 2024  390.00
 TURBMINT  1 2025  390.00
 TURBMINT  2 2025  390.00
 TURBMINT  3 2025  390.00
 TURBMINT  4 2025  390.00
 TURBMINT  5 2025  390.00
 TURBMINT  6 2025  390.00
 TURBMINT  7 2025  390.00
 TURBMINT  8 2025  390.00
 TURBMINT  9 2025  390.00
 TURBMINT 10 2025  390.00
 TURBMINT 11 2025  390.00
 TURBMINT 12 2025  390.00
 VAZMIN        500
 USINA    227                               SINOP               
 VAZMIN        272
 VMAXT     6 2021  71.730 '%'
 VMAXT    11 2021 100.000 '%'
 VMAXT     6 2022  71.730 '%'
 VMAXT    11 2022 100.000 '%'
 VMAXT     6 2023  71.730 '%'
 VMAXT    11 2023 100.000 '%'
 VMAXT     6 2024  71.730 '%'
 VMAXT    11 2024 100.000 '%'
 VMAXT     6 2025  71.730 '%'
 VMAXT    11 2025 100.000 '%'
 USINA    154                               ITAPEBI             
 VAZMIN         38
 USINA    148                               IRAPE               
 VAZMINT   2 2021   23.40
 VMAXT     2 2021  94.040 '%'
 VMAXT     3 2021  96.750 '%'
 VMAXT     4 2021 100.000 '%'
 VMAXT    11 2021  86.450 '%'
 VMAXT    12 2021  89.160 '%'
 VMAXT     1 2022  90.780 '%'
 VMAXT     2 2022  94.040 '%'
 VMAXT     3 2022  96.750 '%'
 VMAXT     4 2022 100.000 '%'
 VMAXT    11 2022  86.450 '%'
 VMAXT    12 2022  89.160 '%'
 VMAXT     1 2023  90.780 '%'
 VMAXT     2 2023  94.040 '%'
 VMAXT     3 2023  96.750 '%'
 VMAXT     4 2023 100.000 '%'
 VMAXT    11 2023  86.450 '%'
 VMAXT    12 2023  89.160 '%'
 VMAXT     1 2024  90.780 '%'
 VMAXT     2 2024  94.040 '%'
 VMAXT     3 2024  96.750 '%'
 VMAXT     4 2024 100.000 '%'
 VMAXT    11 2024  86.450 '%'
 VMAXT    12 2024  89.160 '%'
 VMAXT     1 2025  90.780 '%'
 VMAXT     2 2025  94.040 '%'
 VMAXT     3 2025  96.750 '%'
 VMAXT     4 2025 100.000 '%'
 VMAXT    11 2025  86.450 '%'
 VMAXT    12 2025  89.160 '%'
 USINA    298                               FICT.IRAPE          
 VAZMINT   2 2021   23.40
 VMAXT     2 2021  94.040 '%'
 VMAXT     3 2021  96.750 '%'
 VMAXT     4 2021 100.000 '%'
 VMAXT    11 2021  86.450 '%'
 VMAXT    12 2021  89.160 '%'
 VMAXT     1 2022  90.780 '%'
 VMAXT     2 2022  94.040 '%'
 VMAXT     3 2022  96.750 '%'
 VMAXT     4 2022 100.000 '%'
 VMAXT    11 2022  86.450 '%'
 VMAXT    12 2022  89.160 '%'
 VMAXT     1 2023  90.780 '%'
 VMAXT     2 2023  94.040 '%'
 VMAXT     3 2023  96.750 '%'
 VMAXT     4 2023 100.000 '%'
 VMAXT    11 2023  86.450 '%'
 VMAXT    12 2023  89.160 '%'
 VMAXT     1 2024  90.780 '%'
 VMAXT     2 2024  94.040 '%'
 VMAXT     3 2024  96.750 '%'
 VMAXT     4 2024 100.000 '%'
 VMAXT    11 2024  86.450 '%'
 VMAXT    12 2024  89.160 '%'
 VMAXT     1 2025  90.780 '%'
 VMAXT     2 2025  94.040 '%'
 VMAXT     3 2025  96.750 '%'
 VMAXT     4 2025 100.000 '%'
 VMAXT    11 2025  86.450 '%'
 VMAXT    12 2025  89.160 '%'
 USINA    189                               P. CAVALO           
 VAZMIN         40
 VMINT     2 2021  80.270 '%'
 USINA    284                               FERREIRA GOMES      
 VAZMINT   2 2021   52.10
 USINA    204                               CACH.CALDEIRAO      
 VAZMINT   2 2021   52.50
 USINA    283                               STA CLARA MG        
 VAZMIN         15
 USINA    190                               B. ESPERANCA        
 VAZMIN        240
 VMAXT     2 2021  68.620 '%'
 VMAXT     4 2021  75.420 '%'
 VMAXT     5 2021 100.000 '%'
 VMAXT    11 2021  71.230 '%'
 VMAXT    12 2021  69.140 '%'
 VMAXT     1 2022  68.620 '%'
 VMAXT     4 2022  75.420 '%'
 VMAXT     5 2022 100.000 '%'
 VMAXT    11 2022  71.230 '%'
 VMAXT    12 2022  69.140 '%'
 VMAXT     1 2023  68.620 '%'
 VMAXT     4 2023  75.420 '%'
 VMAXT     5 2023 100.000 '%'
 VMAXT    11 2023  71.230 '%'
 VMAXT    12 2023  69.140 '%'
 VMAXT     1 2024  68.620 '%'
 VMAXT     4 2024  75.420 '%'
 VMAXT     5 2024 100.000 '%'
 VMAXT    11 2024  71.230 '%'
 VMAXT    12 2024  69.140 '%'
 VMAXT     1 2025  68.620 '%'
 VMAXT     4 2025  75.420 '%'
 VMAXT     5 2025 100.000 '%'
 VMAXT    11 2025  71.230 '%'
 VMAXT    12 2025  69.140 '%'
 USINA    115                               Capivari Cachoeira  
 TURBMINT  2 2021    0.00
 TURBMINT  3 2021    0.00
 TURBMINT  4 2021    0.00
 TURBMINT  5 2021    0.00
 TURBMINT  6 2021    0.00
 TURBMINT  7 2021    0.00
 TURBMINT  8 2021    0.00
 TURBMINT  9 2021    0.00
 TURBMINT 10 2021    0.00
 TURBMINT 11 2021    0.00
 TURBMINT 12 2021    0.00
 TURBMINT  1 2022    0.00
 TURBMINT  2 2022    0.00
 TURBMINT  3 2022    2.40
 TURBMINT  4 2022    2.40
 TURBMINT  5 2022    2.40
 TURBMINT  6 2022    2.40
 TURBMINT  7 2022    2.40
 TURBMINT  8 2022    2.40
 TURBMINT  9 2022    2.40
 TURBMINT 10 2022    2.40
 TURBMINT 11 2022    2.40
 TURBMINT 12 2022    2.40
 TURBMINT  1 2023    2.40
 TURBMINT  2 2023    2.40
 TURBMINT  3 2023    2.40
 TURBMINT  4 2023    2.40
 TURBMINT  5 2023    2.40
 TURBMINT  6 2023    2.40
 TURBMINT  7 2023    2.40
 TURBMINT  8 2023    2.40
 TURBMINT  9 2023    2.40
 TURBMINT 10 2023    2.40
 TURBMINT 11 2023    2.40
 TURBMINT 12 2023    2.40
 TURBMINT  1 2024    2.40
 TURBMINT  2 2024    2.40
 TURBMINT  3 2024    2.40
 TURBMINT  4 2024    2.40
 TURBMINT  5 2024    2.40
 TURBMINT  6 2024    2.40
 TURBMINT  7 2024    2.40
 TURBMINT  8 2024    2.40
 TURBMINT  9 2024    2.40
 TURBMINT 10 2024    2.40
 TURBMINT 11 2024    2.40
 TURBMINT 12 2024    2.40
 TURBMINT  1 2025    2.40
 TURBMINT  2 2025    2.40
 TURBMINT  3 2025    2.40
 TURBMINT  4 2025    2.40
 TURBMINT  5 2025    2.40
 TURBMINT  6 2025    2.40
 TURBMINT  7 2025    2.40
 TURBMINT  8 2025    2.40
 TURBMINT  9 2025    2.40
 TURBMINT 10 2025    2.40
 TURBMINT 11 2025    2.40
 TURBMINT 12 2025    2.40
 USINA     48                               Piraju              
 TURBMINT  2 2021    0.00
 TURBMINT  3 2021    0.00
 TURBMINT  4 2021    0.00
 TURBMINT  5 2021    0.00
 TURBMINT  6 2021    0.00
 TURBMINT  7 2021    0.00
 TURBMINT  8 2021    0.00
 TURBMINT  9 2021    0.00
 TURBMINT 10 2021    0.00
 TURBMINT 11 2021    0.00
 TURBMINT 12 2021    0.00
 TURBMINT  1 2022    0.00
 TURBMINT  2 2022   90.00
 TURBMINT  3 2022   90.00
 TURBMINT  4 2022   90.00
 TURBMINT  5 2022   90.00
 TURBMINT  6 2022   90.00
 TURBMINT  7 2022   90.00
 TURBMINT  8 2022   90.00
 TURBMINT  9 2022   90.00
 TURBMINT 10 2022   90.00
 TURBMINT 11 2022   90.00
 TURBMINT 12 2022   90.00
 TURBMINT  1 2023   90.00
 TURBMINT  2 2023   90.00
 TURBMINT  3 2023   90.00
 TURBMINT  4 2023   90.00
 TURBMINT  5 2023   90.00
 TURBMINT  6 2023   90.00
 TURBMINT  7 2023   90.00
 TURBMINT  8 2023   90.00
 TURBMINT  9 2023   90.00
 TURBMINT 10 2023   90.00
 TURBMINT 11 2023   90.00
 TURBMINT 12 2023   90.00
 TURBMINT  1 2024   90.00
 TURBMINT  2 2024   90.00
 TURBMINT  3 2024   90.00
 TURBMINT  4 2024   90.00
 TURBMINT  5 2024   90.00
 TURBMINT  6 2024   90.00
 TURBMINT  7 2024   90.00
 TURBMINT  8 2024   90.00
 TURBMINT  9 2024   90.00
 TURBMINT 10 2024   90.00
 TURBMINT 11 2024   90.00
 TURBMINT 12 2024   90.00
 TURBMINT  1 2025   90.00
 TURBMINT  2 2025   90.00
 TURBMINT  3 2025   90.00
 TURBMINT  4 2025   90.00
 TURBMINT  5 2025   90.00
 TURBMINT  6 2025   90.00
 TURBMINT  7 2025   90.00
 TURBMINT  8 2025   90.00
 TURBMINT  9 2025   90.00
 TURBMINT 10 2025   90.00
 TURBMINT 11 2025   90.00
 TURBMINT 12 2025   90.00
